ID,"Snabba vändningar fot, Utrustning","Snabba vändningar fot, #1","Snabba vändningar fot, #2","Snabba vändningar fot, #3","Snabba vändningar fot, #4","Snabba vändningar fot, #5","Snabba vändningar fot, #6","Snabba vändningar fot, #7","Snabba vändningar fot, #8","Snabba vändningar fot, #9","Snabba vändningar fot, #10","Tennisboll över bom, Utrustning","Tennisboll över bom, #1","Droppboll, Utrustning","Droppboll, #1","Droppboll, #2","Droppboll, #3","Droppboll, #4","Droppboll, #5","Droppboll, #6","Droppboll, #7","Jonglera med armbåge, Utrustning","Jonglera med armbåge, #1","Jonglera med armbåge, #2","Jonglera med armbåge, #3","Kasta och fånga, Utrustning","Kasta och fånga, #1","Kasta och fånga, #2","Jonglera mot vägg, Utrustning","Jonglera mot vägg, #1","Jonglera mot vägg, #2","Jonglera mot vägg, #3","Kanonen, Utrustning","Kanonen, #1","Jonglera med knä, Utrustning","Jonglera med knä, #1","Jonglera med knä, #2","Jonglera med knä, #3","Studsa basket, Utrustning","Studsa basket, #1","Studsa basket, #2","Balansera bollen, Utrustning","Balansera bollen, #1","Balansera bollen, #2","Balansera bollen, #3","Minigolf, Utrustning","Minigolf, Höger/Vänster","Minigolf, #1","Minigolf, #2","Minigolf, #3","Minigolf, #4","Minigolf, #5","Minigolf, #6","Snabba vändningar klubba, Utrustning","Snabba vändningar klubba, #1","Snabba vändningar klubba, #2","Snabba vändningar klubba, #3","Snabba vändningar klubba, #4","Snabba vändningar klubba, #5","Snabba vändningar klubba, #6","Snabba vändningar klubba, #7","Snabba vändningar klubba, #8","Snabba vändningar klubba, #9","Snabba vändningar klubba, #10"
110, fot,1.8430000000000002,1.57,1.801,2.3930000000000002,1.171,1.297,2.635,1.102,1.829,1.499, rack,5.0, rack,3.93099999427795,4.21600008010864,3.8540000915527304,4.08400011062622,4.7979998588562,4.13600015640259,7.508999824523929, armbåge,3.0, 2.0, 3.0, hand,5.0, 4.0, fot,1.0, 3.0, 2.0, klubba,7.0, armbåge,7.0,6.0, 4.0, hand,11.0,13.0, slagträ,1.5509999990463301,1.99899995326996, 0.591000020503998, klubba,,1.0,0,2,0,2,0, klubba,0.6679999999999999,0.9690000000000001,0.9690000000000001,0.7979999999999999,0.93,0.703,0.867,0.735,0.862,0.672
111, fot,1.162,1.7,1.334,1.798,2.969,1.235,1.963,1.47,1.567,1.466,,, rack,4.78499984741211,4.74499988555908,4.8790001869201705,4.705999851226809,4.53000020980835,4.10699987411499,4.15799999237061, armbåge,5.0, 4.0, 5.0, hand,18.0, 21.0, fot,3.0, 4.0, 6.0, klubba,10.0, armbåge,6.0,4.0, 4.0, hand,24.0,26.0, slagträ,0.972000002861023,0.745000004768372, 0.810999989509583, klubba,,0.0,1,0,2,2,0, klubba,0.799,1.002,1.032,0.9309999999999999,0.9329999999999999,1.167,1.165,1.003,1.131,0.8340000000000001
112, fot,0.965,1.365,5.202000000000001,5.067,1.6980000000000002,2.668,3.03,1.6030000000000002,3.832,2.431, rack,0.0, rack,15.0,14.4300003051758,6.11100006103516,5.04699993133545,15.0,5.40100002288818,4.92799997329712, armbåge,1.0, 4.0, 1.0, hand,1.0, 0.0, fot,0.0, 0.0, 1.0, klubba,7.0, armbåge,1.0,2.0, 2.0, hand,2.0,1.0, slagträ,0.9589999914169308,1.13399994373322, 0.85699999332428, klubba,,0.0,0,2,0,3,1, klubba,1.403,1.601,2.468,1.268,1.6280000000000001,1.6736,2.3680000000000003,1.6,1.964,1.87
113, fot,0.735,1.401,2.898,1.43,2.471,2.231,0.8340000000000001,3.636,1.167,2.93, rack,3.0, rack,4.7540001869201705,5.75600004196167,6.68400001525879,4.99399995803833,5.656000137329099,4.099999904632569,4.09100008010864, armbåge,4.0, 3.0, 3.0, hand,6.0, 5.0, fot,1.0, 3.0, 0.0, klubba,8.0, armbåge,2.0,4.0, 3.0, hand,4.0,4.0, slagträ,1.04100000858307,2.06299996376038, 2.11899995803833, klubba,,2.0,0,2,2,2,3, klubba,0.97,1.401,1.266,1.271,1.263,1.364,1.401,1.199,1.3980000000000001,1.271
114, fot,0.7959999999999999,0.8690000000000001,0.831,0.799,1.2670000000000001,0.5710000000000001,1.331,0.667,0.891375,0.6679999999999999, rack,4.0, rack,3.98499989509583,4.4770002365112305,3.90300011634827,15.0,7.54699993133545,3.70700001716614,8.53600025177002, armbåge,4.0, 8.0, 3.0, hand,9.0,1.0, fot,3.0,0.0, 1.0, klubba,8.0, armbåge,3.0,4.0, 5.0, hand,12.0,6.0, slagträ,1.76499998569489,2.5309998989105202, 2.37800002098083, klubba,,0.0,1,3,0,0,2, klubba,0.836,0.698,0.935,0.7,0.965,0.768,0.867,0.6,1.901,0.7
115, fot,0.466,1.669,1.1,1.3330000000000002,1.068,1.395,1.4340000000000002,1.736,1.268,1.396, rack,7.0, rack,11.4079999923706,11.253999710083,5.65899991989136,6.3119997978210405,5.83300018310547,15.0,6.36700010299683, armbåge,4.0, 4.0, 5.0, hand,2.0, 5.0, fot,3.0,1.0, 0.0, klubba,9.0, armbåge,6.0,4.0, 2.0, hand,7.0,19.0, slagträ,1.7120000123977699,2.15000009536743, 5.29899978637695, klubba,,2.0,0,0,2,0,0, klubba,0.8009999999999999,1.034,1.564,0.965,0.938,1.163,0.768,1.065,0.903,1.131
116, fot,0.602,1.1340000000000001,1.137,1.266,0.8320000000000001,0.963,0.77,1.2009999999999998,0.934,1.061, rack,4.0, rack,4.39300012588501,5.1290001869201705,4.94500017166138,4.9380002021789595,5.53599977493286,5.53200006484985,5.06699991226196, armbåge,1.0, 2.0, 1.0, hand,18.0, 2.0, fot,2.0,0.0, 1.0, klubba,7.0, armbåge,4.0,2.0, 8.0, hand,4.0,3.0, slagträ,2.63700008392334,1.51499998569489, 3.26999998092651, klubba,,0.0,0,0,0,1,1, klubba,0.736,0.897,1.0979999999999999,0.902,0.985,0.85,0.997,0.938,0.862,1.138
117, fot,1.0979999999999999,0.8640000000000001,1.102,1.402,1.297,1.83,1.569,1.399,1.449,1.02, rack,4.0, rack,5.50400018692017,4.70300006866455,5.00899982452393,5.021999835968019,4.92899990081787,4.8270001411438,4.73299980163574, armbåge,3.0, 3.0, 3.0, hand,11.0, 2.0, fot,6.0, 2.0, 1.0, klubba,5.0, armbåge,5.0,2.0, 3.0, hand,17.0,19.0, slagträ,1.69200003147125,0.6549999713897711, 0.829999983310699, klubba,,0.0,3,0,1,2,0, klubba,0.636,1.203,1.0659999999999998,0.862,1.0979999999999999,0.873,1.065,0.733,1.163,0.804
118, fot,3.2310000000000003,1.2690000000000001,0.9620000000000001,1.238,1.032,1.101,1.068,0.996,1.365,0.871, rack,12.0, rack,5.65500020980835,3.28500008583069,3.31900000572205,3.07599997520447,2.8050000667572004,3.03600001335144,2.86700010299683, armbåge,10.0, 7.0, 10.0, hand,23.0, 3.0, fot,3.0, 6.0, 4.0, klubba,7.0, armbåge,17.0,10.0, 10.0, hand,11.0,20.0, slagträ,0.887000024318695,5.30700016021729, 1.14300000667572, klubba,,3.0,2,2,0,2,0, klubba,1.8330000000000002,0.498,0.9,0.39899999999999997,0.57,0.997,0.7,0.569,0.765,0.5670000000000001
119, fot,1.034,0.897,1.068,1.2329999999999999,1.736,0.903,2.964,3.815,1.082,1.035, rack,9.0, rack,4.44099998474121,3.82599997520447,3.67600011825562,2.97699999809265,6.8850002288818395,4.56400012969971,2.95700001716614, armbåge,3.0, 10.0, 7.0, hand,2.0, 18.0, fot,4.0, 5.0, 2.0, klubba,10.0, armbåge,8.0,5.0, 7.0, hand,17.0,14.0, slagträ,1.8409999608993501,3.4909999370575, 3.38499999046326, klubba,,2.0,0,3,1,2,3, klubba,0.467,0.631,0.7020000000000001,0.5660000000000001,0.769,0.6970000000000001,0.5329999999999999,0.9329999999999999,0.634,0.833
120, fot,1.133,1.3969999999999998,1.37,1.5,1.199,1.2,1.632,1.3019999999999998,1.6340000000000001,1.732, rack,6.0, rack,4.61399984359741,12.0869998931885,4.09899997711182,3.0199999809265097,5.40799999237061,6.8520002365112305,15.0, armbåge,5.0, 7.0, 5.0, hand,12.0, 15.0, fot,7.0, 2.0, 6.0, klubba,9.0, armbåge,3.0,3.0, 4.0, hand,9.0,4.0, slagträ,0.758000016212463,0.737999975681305, 1.9539999961853, klubba,,0.0,1,3,1,3,0, klubba,0.665,0.835,0.7474285714285709,0.638,0.728,0.6990000000000001,0.604,1.262,0.504,0.797
121, fot,1.335,1.48,1.6030000000000002,1.5630000000000002,1.3,1.4669999999999999,1.2690000000000001,1.1320000000000001,1.265,1.633, rack,2.0, rack,11.578000068664599,4.46299982070923,5.4829998016357395,11.6960000991821,12.4770002365112,15.0,8.22200012207031, armbåge,5.0, 3.0, 4.0, hand,2.0, 3.0, fot,1.0, 3.0, 4.0, klubba,4.0, armbåge,3.0,3.0, 3.0, hand,13.0,12.0, slagträ,1.6139999628066999,0.9169999957084659, 0.893999993801117, klubba,,0.0,0,1,0,0,0, klubba,1.0270000000000001,1.2409999999999999,1.262,1.101,1.1320000000000001,0.9690000000000001,1.166,1.265,1.135,1.399
122, fot,0.7659999999999999,1.199,1.0979999999999999,1.403,1.0979999999999999,1.2670000000000001,1.1640000000000001,1.2009999999999998,1.204,1.431, rack,11.0, rack,3.2709999084472696,2.80599999427795,6.9369997978210405,3.84699988365173,3.4600000381469704,3.7190001010894798,2.8949999809265097, armbåge,6.0, 5.0, 3.0, hand,20.0, 20.0, fot,1.0, 3.0, 3.0, klubba,8.0, armbåge,3.0,3.0, 9.0, hand,21.0,23.0, slagträ,1.86099994182587,2.57399988174438, 4.14799976348877, klubba,,0.0,2,0,0,0,3, klubba,0.396,0.8340000000000001,0.67,0.597,0.635,0.634,0.6659999999999999,0.6,0.665,0.537
123, fot,1.196,1.1520000000000001, 1.003, 1.094, 1.268, 1.934, 1.201, 1.367, 1.597, 1.07, rack,1.0, rack,3.54500007629395,3.6860001087188703,3.00300002098083,3.75600004196167,3.0339999198913596,8.85200023651123, 3.76600003242493, armbåge,3.0, 3.0, 5.0, hand,17.0, 11.0, fot,1.0, 1.0, 3.0, klubba,9.0, lår,3.0,9.0, 5.0, hand,8.0,19.0, slagträ,2.60899996757507,3.5529999732971205, 2.21399998664856, klubba, höger,1.0,0.0, 1.0, 2.0, 2.0, 0.0, klubba,0.631,0.7040000000000001, 0.827, 0.635, 0.73, 0.57, 0.866, 0.768, 0.831, 0.57
124, fot,0.698,1.2690000000000001, 0.964, 1.132, 1.037, 1.733, 0.833, 1.013, 0.953, 0.802, rack,10.0, rack,2.75200009346008,7.77600002288818,2.6319999694824197,4.41699981689453,4.52099990844727,5.019999980926509, 2.51099991798401, armbåge,5.0, 5.0, 5.0, hand,15.0,22.0, fot,14.0, 5.0, 4.0, klubba,15.0, lår,32.0,20.0, 19.0, hand,19.0,7.0, slagträ,2.2609999179840097,1.95500004291534, 1.40299999713898, klubba, höger,3.0,0.0, 0.0, 3.0, 0.0, 0.0, klubba,0.598,0.536, 0.699, 0.634, 1.698, 0.565, 0.602, 0.733, 0.601, 0.698
125, fot,1.33333333333333,1.234, 1.196, 1.471, 1.531, 1.4, 1.136, 1.527, 1.24, 1.265, rack,10.0, rack,3.0520000457763703,2.7039999961852996,3.1719999313354506,3.28699994087219,2.8340001106262203,2.6340000629425, 2.80100011825562, armbåge,7.0, 9.0, 8.0, hand,20.0, 6.0, fot,9.0, 1.0, 3.0, klubba,10.0, lår,7.0,5.0, 4.0, hand,20.0,21.0, slagträ,2.36500000953674,8.82800006866455, 1.61199998855591, klubba, höger,0.0,2.0, 0.0, 3.0, 3.0, 3.0, klubba,0.493,0.8, 0.799, 0.905, 0.992, 0.734, 0.9, 0.67, 0.767, 0.697
126, fot,1.003,1.499, 1.764, 1.3, 1.601, 3.468, 1.667, 1.034, 2.062, 1.035, rack,2.0, rack,3.01799988746643,2.9089999198913596,3.13199996948242,3.31699991226196,3.0550000667572004,3.2839999198913596, 3.45700001716614,,,,, hand,5.0, 9.0, fot,1.0, 2.0, 1.0, klubba,6.0, lår,3.0,3.0, 3.0, hand,5.0,16.0, slagträ,0.568000018596649,0.694000005722046, 1.29799997806549, klubba, höger,0.0,0.0, 0.0, 2.0, 1.0, 0.0, klubba,3.9960000000000004,1.2329999999999999, 0.987, 1.95, 1.056, 0.862, 0.9, 0.833, 1.035, 0.896
127, fot,0.898,1.069, 1.097, 0.801, 1.399, 0.698, 1.436, 0.997, 1.069, 1.03, rack,9.0, rack,3.4909999370575,15.0,2.75399994850159,3.04900002479553,2.79500007629395,15.0, 15.0,,,,, hand,5.0, 16.0, fot,4.0, 7.0, 2.0, klubba,6.0, lår,14.0,24.0, 4.0, hand,4.0,15.0, slagträ,2.6340000629425,4.675000190734861, 3.57100009918213, klubba, vänster,1.0,1.0, 0.0, 1.0, 0.0, 0.0, klubba,0.698,0.77, 1.034, 0.599, 0.833, 0.733, 0.936, 0.663, 0.736, 0.961
128, fot,0.637,1.834, 1.245, 1.286, 1.499, 1.367, 1.17, 1.797, 1.367, 1.433, rack,8.0, rack,3.9749999046325697,2.94300007820129,2.72699999809265,2.0239999294281,2.07200002670288,5.59899997711182, 2.67600011825562, armbåge,11.0, 5.0, 14.0, hand,20.0, 23.0, fot,2.0, 0.0, 2.0, klubba,15.0, lår,6.0,11.0, 1.0, hand,2.0,13.0, slagträ,4.4310002326965305,1.70200002193451, 3.97199988365173, klubba, höger,1.0,3.0, 0.0, 2.0, 1.0, 0.0, klubba,0.963,1.867, 0.869, 0.633, 0.83, 0.602, 0.732, 0.368, 3.335, 0.464
129, fot,0.701,1.167, 1.264, 1.731, 1.536, 1.638, 1.662, 1.332, 1.901, 1.233, rack,0.0, rack,15.0,4.72100019454956,4.842999935150151,5.40999984741211,3.6559998989105202,8.324000358581541, 4.55399990081787, armbåge,3.0, 3.0, 3.0, hand,3.0, 5.0, fot,2.0, 9.0, 8.0, klubba,6.0, lår,3.0,3.0, 7.0, hand,10.0,8.0, slagträ,0.7630000114440921,1.56099998950958, 0.439999997615814, klubba, höger,0.0,0.0, 0.0, 0.0, 0.0, 0.0, klubba,0.502,0.568, 1.364, 0.798, 1.304, 1.431, 0.934, 0.734, 0.863, 0.702
130, fot,2.6005,1.2990000000000002, 3.902, 1.70533333333333, 3.428, 1.503, 1.134, 1.297, 1.17, 1.7, rack,1.0, rack,15.0,6.5460000038147,12.1409997940063,11.373000144958501,3.89400005340576,7.29099988937378, 15.0, armbåge,4.0, 3.0, 2.0, hand,2.0, 2.0, fot,2.0, 2.0, 1.0,,, lår,1.0,2.0, 2.0, hand,3.0,4.0, slagträ,0.45699998736381503,0.49099999666214006, 1.33200001716614, klubba, höger,0.0,1.0, 0.0, 0.0, 0.0, 2.0, klubba,0.502,0.833, 1.299, 2.446, 2.422, 2.198, 0.903, 0.83, 0.667, 1.168
131, fot,1.1,1.272, 1.362, 1.439, 1.598, 1.367, 1.764, 1.551, 1.352, 1.498, rack,6.0, rack,3.5859999656677206,15.0,3.33699989318848,11.036999702453599,4.30600023269653,7.90700006484985, 4.82299995422363, armbåge,3.0, 3.0, 2.0, hand,7.0,8.0, fot,1.0, 2.0, 2.0, klubba,5.0, lår,2.0,3.0, 2.0, hand,4.0,3.0, slagträ,2.4869999885559104,1.95899999141693, 1.85500001907349, klubba, höger,0.0,2.0, 0.0, 0.0, 1.0, 0.0, klubba,0.7340000000000001,1.101, 1.23, 1.167, 1.169, 1.099, 1.234, 0.933, 1.263, 1.038
132, fot,0.5660000000000001,1.464, 1.237, 1.03, 1.432, 1.202, 1.533, 1.535, 0.969, 1.332, rack,10.0, rack,5.71099996566772,2.6449999809265097,2.77800011634827,2.6649999618530296,5.5789999961853,2.74000000953674, 2.83299994468689, armbåge,4.0, 7.0, 2.0, hand,18.0,21.0, fot,6.0, 2.0, 2.0, klubba,9.0, lår,39.0,15.0, 12.0, hand,19.0,11.0, slagträ,1.79100000858307,0.982999980449677, 3.92300009727478, klubba, höger,0.0,2.0, 2.0, 0.0, 2.0, 1.0, klubba,0.596,0.669, 0.635, 0.698, 0.771, 0.696, 0.535, 0.799, 0.568, 1.633
133, fot,1.196,1.334, 2.101, 3.836, 6.202, 4.097, 1.733, 3.033, 4.031, 2.032, rack,1.0, rack,7.27199983596802,8.1269998550415,15.0,5.96799993515015,7.485000133514401,6.2399997711181605, 5.87900018692017, armbåge,1.0, 2.0, 1.0, hand,1.0, 0.0, fot,1.0, 0.0, 0.0, klubba,8.0, lår,1.0,1.0, 1.0, hand,3.0,1.0, slagträ,0.745999991893768,1.5620000362396202, 0.657000005245209, klubba, vänster,2.0,2.0,0.0,1.0,0.0,0.0, klubba,1.252,1.2, 1.2, 0.865, 1.802, 3.332, 4.935, 0.995, 1.5, 3.268
134, fot,0.867,1.5319999999999998, 1.302, 1.031, 1.135, 1.101, 1.099, 1.566, 1.801, 1.363, rack,7.0, rack,2.9059998989105202,2.60800004005432,6.86700010299683,3.2449998855590803,3.03699994087219,2.63299989700317, 4.86100006103516, armbåge,6.0, 2.0, 3.0, hand,11.0, 18.0, fot,1.0, 1.0, 2.0, klubba,8.0, lår,3.0,9.0, 5.0, hand,5.0,17.0, slagträ,3.27300000190735,1.06299996376038, 4.44799995422363, klubba, vänster,0.0,2.0, 0.0, 0.0, 2.0, 0.0, klubba,0.9309999999999999,0.9690000000000001, 1.068, 0.932, 1.001, 0.998, 1.001, 1.1, 1.117, 2.247
135, fot,1.2990000000000002,1.0659999999999998, 3.002, 2.296, 1.603, 1.665, 1.604, 3.497, 1.198, 2.635, rack,3.0, rack,5.56799983978271,4.44799995422363,4.55800008773804,5.30200004577637,4.19299983978271,3.56200003623962, 7.0, armbåge,6.0, 5.0, 3.0, hand,8.0, 1.0, fot,4.0, 3.0, 0.0, klubba,3.0, lår,1.0,5.0, 2.0, hand,5.0,14.0, slagträ,1.16199994087219,1.13300001621246, 2.13700008392334, klubba, höger,0.0,0.0, 0.0, 3.0, 0.0, 0.0, klubba,0.802,1.432, 1.333, 1.329, 1.18, 1.254, 1.1, 1.267, 1.133, 1.134
136, fot,0.67,1.3769999999999998, 1.355, 1.531, 1.436, 0.629, 2.071, 1.829, 1.268, 1.037, rack,7.0, rack,2.76900005340576,3.0309998989105202,9.90100002288818,4.53399991989136,2.9479999542236297,15.0, 4.24499988555908, armbåge,3.0, 4.0, 6.0, hand,19.0, 19.0, fot,5.0, 3.0, 4.0, klubba,10.0, lår,14.0,10.0, 17.0, hand,20.0,6.0, slagträ,1.8719999790191697,2.6319999694824197, 4.93900012969971, klubba, vänster,0.0,2.0,1.0,1.0,3.0,1.0, klubba,0.67,0.895, 0.803, 0.931, 0.866, 1.103, 0.93, 0.933, 0.97, 0.798
137, fot,1.426,2.002, 2.098, 2.033, 1.439, 1.565, 2.268, 4.262, 1.771, 1.732, rack,2.0, rack,6.7979998588562,6.77799987792969,4.27799987792969,7.881999969482419,4.76200008392334,5.4980001449585, 3.8989999294281, armbåge,3.0, 4.0, 2.0, hand,2.0, 1.0, fot,2.0, 2.0, 2.0, klubba,6.0, lår,2.0,2.0, 2.0, hand,5.0,16.0, slagträ,2.23300004005432,1.9179999828338603, 2.58999991416931, klubba, höger,0.0,0.0, 1.0, 3.0, 2.0, 0.0, klubba,1.143,1.22, 1.7, 1.239, 1.33, 1.3, 1.634, 1.132, 2.101, 1.531
138, fot,0.9,1.433, 1.166, 1.599, 1.633, 1.402, 1.598, 1.434, 1.632, 1.27, rack,3.0, rack,3.7939999103546103,3.2339999675750697,3.4449999332427996,15.0,3.36899995803833,3.43199992179871, 3.60400009155273, armbåge,1.0, 6.0, 5.0, hand,4.0, 1.0, fot,1.0, 1.0, 2.0, klubba,5.0, lår,3.0,3.0, 2.0, hand,5.0,6.0, slagträ,1.36899995803833,2.25, 0.629999995231628, klubba, höger,0.0,0.0, 1.0, 0.0, 0.0, 2.0, klubba,0.9690000000000001,1.069, 1.563, 1.634, 0.898, 1.036, 0.901, 1.165, 0.963, 1.04
139, fot,0.632,1.002, 1.729, 1.766, 1.732, 1.303, 0.962, 2.538, 0.929, 2.198, rack,4.0, rack,15.0,6.56699991226196,5.36399984359741,7.145999908447269,11.3999996185303,4.888999938964839, 5.06799983978271, armbåge,2.0, 2.0, 3.0, hand,6.0, 4.0, fot,4.0, 4.0, 2.0, klubba,4.0, lår,5.0,3.0, 11.0, hand,7.0,4.0, slagträ,2.73799991607666,2.35400009155273, 2.38000011444092, klubba, höger,3.0,0.0, 1.0, 1.0, 0.0, 0.0, klubba,0.732,1.102, 0.902, 1.03, 0.802, 1.071, 0.767, 0.996, 0.729, 0.901
140, fot,1.193,2.637, 1.932, 2.166, 1.67, 2.066, 2.266, 2.566, 3.27, 2.231,,, rack,15.0,15.0,15.0,15.0,3.8420000076293905,15.0, 3.41400003433228, armbåge,3.0, 2.0, 3.0, hand,11.0, 6.0, fot,0.0, 0.0, 0.0, klubba,6.0, lår,3.0,2.0, 4.0, hand,4.0,3.0, slagträ,0.546000003814697,1.00899994373322, 1.04799997806549, klubba, vänster,0.0,0.0,0.0,0.0,0.0,0.0, klubba,1.268,1.699, 1.732, 1.367, 1.701, 1.298, 2.57, 1.263, 6.869, 1.662
141,,,,,,,,,,,, rack,1.0, rack,5.57399988174438,4.67700004577637,5.06400012969971,3.89199995994568,4.23400020599365,3.33200001716614, 3.22699999809265,,,,, hand,1.0, 1.0,,,,, klubba,9.0,,,,, hand,4.0,18.0,,,,, klubba, höger,2.0,1.0, 2.0, 3.0, 0.0, 0.0,,,,,,,,,,,
142, fot,1.5816666666666699,1.567, 1.034, 1.037, 0.862, 3.768, 1.468, 1.763, 1.433, 1.303, rack,4.0, rack,7.32999992370605,3.27800011634827,3.49399995803833,3.11500000953674,5.729000091552731,3.1979999542236297, 3.40199995040894, armbåge,7.0, 2.0, 3.0, hand,7.0, 3.0, fot,4.0,8.0, 2.0, klubba,10.0, lår,4.0,9.0, 6.0, hand,16.0,9.0, slagträ,1.06200003623962,0.8999999761581421, 2.6340000629425, klubba, höger,0.0,3.0, 1.0, 0.0, 2.0, 3.0, klubba,0.7340000000000001,0.665, 0.8, 0.736, 0.699, 0.966, 0.931, 0.737, 0.797, 0.667
143, fot,1.1,1.33, 1.869, 1.734, 1.734, 1.934, 1.528, 1.306, 1.596, 1.836, rack,10.0, rack,3.3480000495910605,6.01800012588501,3.5550000667572004,3.0710000991821302,3.10199999809265,2.9279999732971205, 3.28999996185303, armbåge,3.0, 5.0, 5.0, hand,18.0, 19.0, fot,0.0, 1.0, 0.0, klubba,8.0, lår,4.0,5.0, 5.0, hand,19.0,17.0, slagträ,4.550000190734861,2.22900009155273, 0.781000018119812, klubba, höger,0.0,2.0, 0.0, 0.0, 3.0, 0.0, klubba,0.665,0.997, 1.17, 0.932, 0.899, 1.072, 0.941, 0.857, 0.964, 0.866
144, fot,1.13,1.264, 1.27, 1.435, 0.999, 1.234, 1.464, 1.336, 1.133, 0.864, rack,3.0, rack,4.58300018310547,6.5100002288818395,15.0,4.28399991989136,3.4140000343322794,12.333000183105499, 4.16699981689453,,,,, hand,13.0, 1.0,,,,, klubba,9.0, lår,4.0,2.0, 3.0, hand,2.0,2.0, slagträ,0.847000002861023,1.48699998855591, 1.96399998664856, klubba, höger,0.0,0.0, 0.0, 0.0, 0.0, 2.0, klubba,0.633,0.9309999999999999, 0.838, 0.702, 0.826, 0.972, 0.8, 0.729, 0.735, 0.698
145, fot,1.032,1.167, 2.798, 1.498, 3.3922, 3.467, 3.962, 1.105, 4.732, 3.695, rack,2.0, rack,15.0,15.0,10.5450000762939,15.0,15.0,4.41499996185303, 15.0, armbåge,2.0, 2.0, 2.0, hand,1.0, 1.0, fot,0.0, 1.0, 0.0, klubba,4.0,,,,, hand,3.0,2.0, slagträ,1.40199995040894,1.0980000495910602, 1.07500004768372, klubba, vänster,1.0,0.0,0.0,0.0,0.0,0.0, klubba,1.0,0.898, 1.202, 0.799, 11.864, 1.138, 4.701, 1.929, 0.867, 1.432
146, fot,0.769,0.865, 0.866, 2.837, 1.798, 3.501, 1.328, 1.832, 0.866, 1.3, rack,2.0, rack,5.3769998550415,3.20000004768372,5.44799995422363,3.77999997138977,5.8270001411438,3.45199990272522, 3.27900004386902, armbåge,3.0, 3.0, 4.0, hand,17.0, 11.0, fot,1.0, 1.0, 1.0, klubba,2.0, lår,2.0,3.0, 1.0, hand,11.0,4.0, slagträ,1.46899998188019,1.51199996471405, 0.958999991416931, klubba, höger,2.0,2.0, 0.0, 1.0, 0.0, 0.0, klubba,0.866,0.968, 0.796, 1.001, 0.801, 1.131, 0.668, 1.201, 0.8, 0.733
147, fot,0.867,1.032, 1.531, 1.17, 0.866, 1.269, 0.762, 1.539, 0.861, 1.47, rack,7.0, rack,3.8350000381469704,6.019000053405759,5.242000102996831,8.02700042724609,9.27099990844727,3.39400005340576, 8.04899978637695, armbåge,3.0, 4.0, 5.0, hand,5.0, 16.0, fot,2.0, 3.0, 1.0, klubba,8.0, lår,5.0,3.0, 2.0, hand,7.0,2.0, slagträ,0.845000028610229,1.6720000505447399, 4.41499996185303, klubba, höger,0.0,0.0, 0.0, 0.0, 0.0, 0.0, klubba,0.831,0.9690000000000001, 0.834, 1.131, 0.769, 0.865, 0.699, 0.933, 0.833, 0.704
148, fot,1.065,1.8659999999999999, 1.531, 1.603, 1.566, 1.265, 1.602, 1.897, 1.138, 3.134, rack,3.0, rack,15.0,15.0,11.8269996643066,4.1869997978210405,4.17199993133545,10.4440002441406, 7.32499980926514, armbåge,4.0, 3.0, 1.0, hand,6.0, 4.0, fot,1.0, 1.0, 1.0, klubba,9.0, lår,2.0,2.0, 3.0, hand,10.0,6.0, slagträ,1.08500003814697,0.657000005245209, 1.53299999237061, klubba, höger,0.0,0.0, 0.0, 0.0, 2.0, 0.0, klubba,1.436,1.232, 1.337, 1.327, 1.033, 1.035, 1.07, 0.934, 0.794, 0.971
